code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
JQE,OAG,Jaque Airport,7.51722,-78.15694,-500,t,f,9,en-us,f,ddd5e7e5-891b-40d5-85f8-e752dc4fc458,t,f
JRF,OAG,Kapolei,21.30722,-158.07028,-1000,t,NULL,3,en-us,f,NULL,f,f
JRH,OAG,Jorhat Airport,26.73167,94.17556,530,t,t,2,en-us,f,4f1d80a7-586a-4f1b-92ab-5415f31fb02b,t,f
JRK,OAG,Arsuk,61.17694,-48.42,-300,t,NULL,3,en-us,f,NULL,f,f
JRN,OAG,Juruena,-10.30556,-58.48889,-400,t,NULL,3,en-us,f,NULL,f,f
JRO,OAG,Kilimanjaro Airport,-3.42944,37.07444,300,t,t,2,en-us,f,d71ac713-22b7-410b-9129-0807dc3b22b1,t,f
JRS,OAG,Jerusalem,31.86667,35.21667,200,t,f,9,en-us,f,309e3749-4671-419c-8118-dee8b36e5a5a,f,f
JSA,OAG,Jaisalmer,26.88861,70.865,530,t,f,9,en-us,f,f14906a2-578e-4d3e-8f35-76b3fd6407dd,f,f
JSD,OAG,Stratford,41.18333,-73.13333,-500,t,NULL,3,en-us,f,NULL,f,f
JSH,OAG,Siteia Airport,35.21611,26.10139,200,t,t,2,en-us,f,3830ffc8-0274-4552-b882-02dc296fde0b,t,f
JSI,OAG,Skiathos Airport,39.17722,23.50361,200,t,t,2,en-us,f,214344c9-9b5f-4482-a263-b403b344491e,t,f
JSM,OAG,Jose de San Martin,-44.03333,-70.46667,-300,t,f,9,en-us,f,bf867655-1cc4-4fd8-b219-527d50d9c4a0,f,f
JSR,OAG,Jessore Airport,23.18389,89.16083,600,t,t,2,en-us,f,ff40850e-7e8a-4ffe-91d0-136924e5e5cc,t,f
JST,OAG,Johnstown Airport,40.31611,-78.83389,-500,t,t,1,en-us,f,13e0b4e9-da43-4b1d-8c0a-4510dd98f3ab,t,f
JSU,OAG,Maniitsoq Airport,65.4125,-52.93972,-300,t,t,1,en-us,f,be2c3bff-bd8d-4231-9606-806527394830,t,f
JSY,OAG,Syros Island Airport,37.42278,24.95,200,t,t,2,en-us,f,1184a716-3a4c-42e7-ba69-cdb21bc89ff9,t,f
JTC,OAG,Bauru Airport,-22.16361,-49.06917,-300,t,t,2,en-us,f,b5eb3e32-93e2-4b31-9b4d-ffd00fb216d7,t,f
JTI,OAG,Jatai,-17.83056,-51.775,-300,t,NULL,3,en-us,f,NULL,f,f
JTR,OAG,Thira Airport,36.39917,25.47944,200,t,t,2,en-us,f,9d4c8f03-6048-4a10-91f6-60150875f161,t,f
JTY,OAG,Astypalaia Island Airport,36.58,26.37556,200,t,t,2,en-us,f,3421cbcc-8b5c-475a-979b-c5ac89fdd963,t,f
JUA,OAG,Juara,-12.83333,-58.91667,-400,t,NULL,3,en-us,f,NULL,f,f
JUB,OAG,Juba Airport,4.87194,31.60111,300,t,t,3,en-us,f,2960d936-833a-40a1-9f3d-3a0b1d55dd9d,t,f
JUH,OAG,Chizhou Airport,30.74028,117.68667,800,t,t,2,en-us,f,1acd65a2-552d-405e-aa54-82d26a285f50,t,f
JUI,OAG,Juist,53.68333,7.06667,100,t,f,9,en-us,f,866e40ce-3646-4701-96f6-6a943ed45d53,f,f
JUJ,OAG,Jujuy Airport,-24.39278,-65.09778,-300,t,t,2,en-us,f,e2b4fad9-5e64-4809-8944-c96a896287ed,t,f
JUK,OAG,Ukkusissat Airport,71.05528,-51.88361,-300,t,NULL,3,en-us,f,NULL,t,f
JUL,OAG,Juliaca Airport,-15.46722,-70.15806,-500,t,t,2,en-us,f,9f56a8ec-893c-4b89-99c9-e71fa8c5528c,t,f
JUM,OAG,Jumla,29.27444,82.19361,545,t,t,2,en-us,f,47f9d35b-dbcc-4b00-8b94-9655261fa2ac,f,f
JUN,OAG,Jundah,-24.8,143.03333,1000,t,NULL,3,en-us,f,NULL,f,f
JUO,OAG,Jurado,6.51667,-76.6,-500,t,f,9,en-us,f,661a4295-ff0b-4f8e-91a4-e048b6de008b,f,f
JUR,OAG,Jurien Bay,-30.26667,115.05,800,t,NULL,3,en-us,f,NULL,f,f
JUT,OAG,Juticalpa,14.8,-86.13333,-600,t,NULL,3,en-us,f,NULL,f,f
JUU,OAG,Nuugaatsiaq Airport,71.53889,-53.20528,-300,t,NULL,3,en-us,f,NULL,t,f
JUV,OAG,Upernavik Airport,72.79056,-56.13111,-300,t,t,2,en-us,f,d5ebfe6e-9fc5-4630-a7b2-d46c69d3ab9e,t,f
JUZ,OAG,Quzhou Airport,28.96722,118.9,800,t,t,2,en-us,f,0122f6f4-bd85-4840-89d1-97323621e1aa,t,f
JVA,OAG,Ankavandra,-18.8,45.28333,300,t,f,9,en-us,f,6c1b86e0-b750-4882-bf5c-1418d50950c5,f,f
JVI,OAG,Manville,40.51667,-74.58333,-500,t,NULL,3,en-us,f,NULL,f,f
JVL,OAG,Janesville,42.61667,-89.03333,-600,t,f,9,en-us,f,884dbc38-2cfb-4d5c-8de9-6fc4e54b7596,f,f
JWA,OAG,Jwaneng,-25.05,25.28333,200,t,NULL,3,en-us,f,NULL,f,f
JWN,OAG,Zanjan,36.77472,48.35917,330,t,t,2,en-us,f,8f5f6b77-5181-480f-8765-35f624265d05,f,f
JWO,OAG,Chungju,37.03,127.88528,900,t,NULL,3,en-us,f,NULL,f,f
JXA,OAG,Jixi Airport,45.2925,131.19194,800,t,t,2,en-us,f,0131994c-b57a-4533-a23e-4b58acd7f672,t,f
JXN,OAG,Jackson,42.25944,-84.46167,-500,t,f,9,en-us,f,34bd4474-0145-4106-8930-e5dabd854e8a,f,f
JYR,OAG,Jiroft,28.7275,57.67028,330,t,NULL,3,en-us,f,NULL,f,f
JYV,OAG,Jyvaskyla Airport,62.39944,25.67833,200,t,t,2,en-us,f,7cc70004-c7c6-4c58-b769-a9ea1b53de3d,t,f
JZH,OAG,Jiuzhaigou Airport,32.85667,103.68306,800,t,t,2,en-us,f,f9f4f604-2972-4918-adb2-107e5c47c62b,t,f
KAA,OAG,Kasama Airport,-10.21806,31.13472,200,t,t,2,en-us,f,3bc7db26-4c64-4f34-87c4-4d8cb1b09f9e,t,f
KAB,OAG,Kariba Airport,-16.51972,28.885,200,t,t,2,en-us,f,d94abafc-7224-45cc-82c1-5f8a3622f7ca,t,f
KAC,OAG,Kamishly Airport,37.02056,41.19139,200,t,t,2,en-us,f,938961a7-08f0-4793-beff-f6be5241dbc4,t,f
KAD,OAG,Kaduna Airport,10.69611,7.32,100,t,t,2,en-us,f,1132576f-82bc-4654-91a0-ddddf613bb6e,t,f
KAE,OAG,Kake Airport,56.96139,-133.91028,-900,t,t,2,en-us,f,dba7ec56-7df7-4acd-9801-8ad059237add,t,f
KAF,OAG,Karato,-6.28333,155.35,1100,t,NULL,3,en-us,f,NULL,f,f
KAG,OAG,Gangneung,37.75,128.95,900,t,NULL,3,en-us,f,NULL,f,f
KAI,OAG,Kaieteur,5.15,-59.48333,-400,t,NULL,3,en-us,f,NULL,f,f
KAJ,OAG,Kajaani Airport,64.28556,27.6925,200,t,t,2,en-us,f,746882a7-6e46-45d4-ac82-5b35c59b8216,t,f
KAK,OAG,Kar,-6.21667,143.48333,1000,t,NULL,3,en-us,f,NULL,f,f
KAL,OAG,Kaltag Airport,64.31806,-158.74306,-900,t,t,2,en-us,f,b83a4f74-ec27-4292-8535-9ed8e84991ad,t,f
KAM,OAG,Kamaran Island,15.36667,42.58333,300,t,NULL,3,en-us,f,NULL,f,f
KAN,OAG,Kano Airport,12.0475,8.52472,100,t,t,2,en-us,f,bfde08dd-9579-4ec9-8bd7-cc4c16647cf3,t,f
KAO,OAG,Kuusamo Airport,65.9875,29.23944,200,t,t,2,en-us,f,07d96306-d3a4-4e9e-b128-891834981073,t,f
KAP,OAG,Kapanga,-8.33333,22.66667,200,t,NULL,3,en-us,f,NULL,f,f
KAQ,OAG,Kamulai,-8.13333,146.81667,1000,t,NULL,3,en-us,f,NULL,f,f
KAR,OAG,Kamarang,5.88333,-60.61667,-400,t,NULL,3,en-us,f,NULL,f,f
KAS,OAG,Karasburg,-28.02972,18.73861,100,t,NULL,3,en-us,f,NULL,f,f
KAT,OAG,Kaitaia,-35.07111,173.28694,1200,t,t,2,en-us,f,1b65611f-4a76-4bab-ba61-ff5525e4c29b,f,f
KAU,OAG,Kauhava,63.1,23.08333,200,t,NULL,3,en-us,f,NULL,f,f
KAV,OAG,Kanavayen,5.66667,-61.76667,-400,t,NULL,3,en-us,f,NULL,f,f
KAW,OAG,Kawthaung Airport,10.04917,98.53806,630,t,t,2,en-us,f,b120b727-2631-4525-8501-303d3835960e,t,f
KAX,OAG,Kalbarri,-27.69278,114.25917,800,t,f,9,en-us,f,c0871969-8471-4e62-97e5-2a79ed20ee92,f,f
KAY,OAG,Wakaya Island,-17.62861,179.01,1200,t,NULL,3,en-us,f,NULL,f,f
KAZ,OAG,Kau Airport,1.18472,127.89611,900,t,t,2,en-us,f,24bdee72-40da-4f1f-a5c2-98802e3bd01a,t,f
KBA,OAG,Kabala,9.58333,-11.55,0,t,NULL,3,en-us,f,NULL,f,f
KBB,OAG,Kirkimbie Station,-17.76667,129.21667,930,t,NULL,3,en-us,f,NULL,f,f
KBC,OAG,Birch Creek Airport,66.27222,-145.81889,-900,t,t,2,en-us,f,6b6f33c9-27b3-47d3-bfda-34f83f69b5b4,t,f
KBD,OAG,Kimberley Downs Stn,-17.4,124.36667,800,t,NULL,3,en-us,f,NULL,f,f
KBE,OAG,Bell Island,55.91667,-131.56667,-900,t,NULL,3,en-us,f,NULL,f,f
KBF,OAG,Karubaga,-3.75,138.33333,900,t,NULL,3,en-us,f,NULL,f,f
KBG,OAG,Kabalega Falls,2.33333,31.5,300,t,NULL,3,en-us,f,NULL,f,f
KBI,OAG,Kribi,2.86667,9.98333,100,t,NULL,3,en-us,f,NULL,f,f
KBJ,OAG,Kings Canyon,-24.26667,131.49444,930,t,f,9,en-us,f,d635e7a0-d012-45d1-b7f6-ae5909a91ae1,f,f
KBL,OAG,Kabul Airport,34.56583,69.2125,430,t,t,2,en-us,f,b45843a3-0593-4d64-9458-d2b78c5feada,t,f
KBM,OAG,Kabwum,-6.4,147.36667,1000,t,f,9,en-us,f,014698ea-b490-454c-a729-9c76970300f3,f,f
KBN,OAG,Kabinda,-6.11667,24.53333,200,t,NULL,3,en-us,f,NULL,f,f
KBO,OAG,Kabalo,-6.08333,26.91667,200,t,NULL,3,en-us,f,NULL,f,f
KBP,OAG,Kiev Borispol Intl Airport,50.345,30.89472,200,t,t,1,en-us,f,ea422392-02e1-4229-b369-6a1b81852952,t,f
KBQ,OAG,Kasungu,-13.01667,33.46667,200,t,NULL,3,en-us,f,NULL,f,f
KBR,OAG,Kota Bharu Airport,6.1675,102.29111,800,t,t,2,en-us,f,c10297f6-21c7-45ae-9ab7-bab45e5bc152,t,f
KBS,OAG,Bo,7.95,-11.76667,0,t,NULL,3,en-us,f,NULL,f,f
KBT,OAG,Kaben Island Airport,8.90083,170.84361,1200,t,NULL,3,en-us,f,NULL,t,f
KBU,OAG,Kotabaru Airport,-3.29611,116.16472,800,t,t,2,en-us,f,03a0bc9b-053e-48e8-8ea1-7aafdb202507,t,f
KBV,OAG,Krabi Airport,8.09583,98.98889,700,t,t,2,en-us,f,7588a2ad-870d-447b-9c6a-e109ed4ebfaf,t,f
KBW,OAG,Chignik Bay SPB,56.28333,-158.38333,-900,t,NULL,3,en-us,f,NULL,f,t
KBX,OAG,Ayamaru,-1,132.25,900,t,NULL,3,en-us,f,NULL,f,f
KBY,OAG,Streaky Bay,-32.8,134.23333,930,t,f,9,en-us,f,419c24e5-a9d1-49a1-affc-6d65742b7453,f,f
KBZ,OAG,Kaikoura,-42.41667,173.6,1200,t,f,9,en-us,f,40efbd8b-59ba-4962-a141-1c336cf69e55,f,f
KCA,OAG,Kuqa Airport,41.71806,82.98667,800,t,t,2,en-us,f,8598649a-ca86-4585-95db-f6a5b025333a,t,f
KCB,OAG,Kasikasima,3.15,-55.71667,-300,t,NULL,3,en-us,f,NULL,f,f
KCC,OAG,Coffman Cove Airport,56.0125,-132.83389,-900,t,t,2,en-us,f,d04e629f-76b7-4f48-9769-ca223f43553e,t,f
KCD,OAG,Kamur,-6.2,138.71667,900,t,f,9,en-us,f,f6d32384-e399-4049-ab75-10116ef33a41,f,f
KCE,OAG,Collinsville,-20.55,147.86667,1000,t,f,9,en-us,f,963aa5a7-f938-4326-9e2c-17e69334a7ab,f,f
KCF,OAG,Kadanwari Airport,27.20083,69.15333,500,t,t,2,en-us,f,886efaf6-6dce-4628-b5ba-8b8b9a6e5a6b,t,f
KCG,OAG,Chignik Airport,56.31056,-158.37472,-900,t,t,2,en-us,f,e5374353-2b37-4977-8e04-ea16c67521d8,t,f
KCH,OAG,Kuching Airport,1.48417,110.34389,800,t,t,2,en-us,f,949b7cfa-9d57-4da2-bd65-722f57a49b7d,t,f
KCJ,OAG,Komaio,-7.26667,143.6,1000,t,NULL,3,en-us,f,NULL,f,f
KCK,OAG,Kirensk Airport,57.77278,108.05861,800,t,t,2,en-us,f,515c6133-fa68-456b-b228-25eddb0f3284,t,f
KCL,OAG,Chignik Lagoon Airport,56.31194,-158.53139,-900,t,t,2,en-us,f,d2c5e264-49a8-4968-8e35-9782ec38dcbf,t,f
KCM,OAG,Kahramanmaras Airport,37.53889,36.95333,300,t,t,2,en-us,f,3d3054ba-4b62-4282-87df-56bfb3c199d6,t,f
KCN,OAG,Chernofski Harbor,53.41667,-167.55,-900,t,NULL,3,en-us,f,NULL,f,f
KCO,OAG,Kocaeli Airport,40.73333,30.08333,300,t,t,2,en-us,f,ba9d6abf-7ab5-48ae-91c5-2c9cc636345e,t,f
KCP,OAG,Kamenets Podolskiy,48.68333,26.61667,200,t,f,9,en-us,f,a811579d-f3f5-45f7-ac04-251aeba9507b,f,f
KCQ,OAG,Chignik Lake Airport,56.25556,-158.77944,-900,t,t,2,en-us,f,6677fa3b-8d29-48bb-96bf-a22b13461bcd,t,f
KCR,OAG,Colorado Creek,63.15,-149.43333,-900,t,NULL,3,en-us,f,NULL,f,f
KCS,OAG,Kings Creek Station,-24.38333,131.68333,930,t,NULL,3,en-us,f,NULL,f,f
KCT,OAG,Koggala Airport,5.99361,80.32028,530,t,t,2,en-us,f,08d3f31d-658b-46ac-8adc-27ead205dcbf,t,f
KCU,OAG,Masindi,1.68333,31.71667,300,t,NULL,3,en-us,f,NULL,f,f
KCZ,OAG,Kochi Airport,33.54611,133.66944,900,t,t,2,en-us,f,fa802ae8-d9de-4907-a6c4-4e087b87677f,t,f
KDA,OAG,Kolda Airport,12.89889,-14.96833,0,t,NULL,3,en-us,f,NULL,t,f
KDB,OAG,Kambalda,-31.2,121.66667,800,t,NULL,3,en-us,f,NULL,f,f
KDC,OAG,Kandi,11.13333,2.93333,100,t,NULL,3,en-us,f,NULL,f,f
KDD,OAG,Khuzdar,27.78333,66.63333,500,t,NULL,3,en-us,f,NULL,f,f
KDE,OAG,Koroba,-5.68333,142.73333,1000,t,NULL,3,en-us,f,NULL,f,f
KDH,OAG,Kandahar Airport,31.50556,65.84778,430,t,t,2,en-us,f,8b446004-8929-4f87-be9f-72520d9cbdfb,t,f
KDI,OAG,Kendari Airport,-4.08167,122.41833,800,t,t,2,en-us,f,d0fb354b-0e53-46ad-93a3-50fe504e52e5,t,f
KDJ,OAG,Ndjole,-0.25,10.75,100,t,NULL,3,en-us,f,NULL,f,f
KDK,OAG,Kodiak Municipal Airport,57.8,-152.36667,-900,t,f,9,en-us,f,c1863980-3021-4c16-b45b-a20be9ae1d68,f,f
KDL,OAG,Kardla Airport,58.99083,22.83083,200,t,t,2,en-us,f,4be491b5-9662-45f5-8396-993715f4bc0f,t,f
KDM,OAG,Kaadedhdhoo Island,0.48833,72.99611,500,t,t,2,en-us,f,6f5055a6-6054-450c-9053-3e008b942e7b,f,f
KDN,OAG,N'dende,-2.36667,11.41667,100,t,f,9,en-us,f,cdb24b07-c6ca-4acd-a59a-e4c957d44d8b,f,f
KDO,OAG,Kadhdhoo Island,1.85833,73.51972,500,t,t,2,en-us,f,29b176cf-12a8-4a9e-8e32-565ce9bd05b8,f,f
KDP,OAG,Kandep,-5.86667,143.5,1000,t,NULL,3,en-us,f,NULL,f,f
KDQ,OAG,Kamberatoro,-3.60556,141.05,1000,t,NULL,3,en-us,f,NULL,f,f
KDR,OAG,Kandrian,-6.21667,149.55,1000,t,f,9,en-us,f,aea15708-cf6d-4a51-9aae-bc4d9429362b,f,f
KDS,OAG,Kamaran Downs,-24.33333,139.16667,1000,t,NULL,3,en-us,f,NULL,f,f
KDT,OAG,Kamphang Saen,14.1,99.91667,700,t,NULL,3,en-us,f,NULL,f,f
KDU,OAG,Skardu Airport,35.33306,75.54639,500,t,t,2,en-us,f,9f886618-0710-499d-ac0f-06a82f61452c,t,f
KDV,OAG,Kadavu Island Airport,-19.05833,178.15722,1200,t,t,2,en-us,f,f0c16330-5d75-4a09-8fe5-18c46ea6a799,t,f
KDW,OAG,Kandy Victoria Reservoir SPB,7.26389,80.76361,530,t,NULL,3,en-us,f,NULL,f,t
KDX,OAG,Kadugli Airport,11.13806,29.70083,300,t,f,9,en-us,f,f1b589cb-c6a5-4117-951b-b27f6992dda8,t,f
KDY,OAG,Khandyga,62.78833,136.85139,900,t,NULL,3,en-us,f,NULL,f,f
KDZ,OAG,Kandy Polgolla Reservoir SPB,7.32667,80.64167,530,t,t,2,en-us,f,d9291412-4eb9-4803-bca1-9577cca75ae6,t,t
KEB,OAG,Nanwalek Airport,59.35222,-151.925,-900,t,t,2,en-us,f,caab49e2-2c03-41a4-a9e9-956d89080e11,t,f
KEC,OAG,Kasenga,-10.35,28.63333,200,t,NULL,3,en-us,f,NULL,f,f
KED,OAG,Kaedi,16.16667,-13.51667,0,t,f,9,en-us,f,aa710948-e1d2-4a1e-bb4f-33ee91307838,f,f
KEE,OAG,Kelle,-0.1,14.55,100,t,f,9,en-us,f,969863fa-6858-44cd-b146-5ece49b6acd3,f,f
KEF,OAG,Reykjavik Keflavik Intl Airport,63.985,-22.60556,0,t,t,1,en-us,f,30bae361-d963-474e-b8c2-66f19c17a14b,t,f
KEG,OAG,Keglsugl,-5.80833,145.08333,1000,t,NULL,3,en-us,f,NULL,f,f
KEH,OAG,Kenmore,47.75556,-122.25944,-800,t,t,2,en-us,f,938149aa-4039-4c45-a891-b4f47de3ade6,f,f
KEI,OAG,Kepi,-6.66667,139.38333,900,t,f,9,en-us,f,c0e0c76c-bbb6-423c-920f-2b2f1cd590c5,f,f
KEJ,OAG,Kemerovo Airport,55.27,86.10722,700,t,t,2,en-us,f,08be81f4-b8c6-4cab-9d3d-662366e32d33,t,f
KEK,OAG,Ekwok Airport,59.35333,-157.47639,-900,t,t,2,en-us,f,3887bfa4-d9ff-41a8-8157-f85009d51f70,t,f
KEL,OAG,Kiel Airport,54.37972,10.145,100,t,t,2,en-us,f,665fd3ff-1d42-4e17-b098-7b5b2972c42e,t,f
KEM,OAG,Kemi/Tornio Airport,65.77861,24.58083,200,t,t,1,en-us,f,5aa85030-4d50-4569-881b-d96a7ea0a852,t,f
KEN,OAG,Kenema,7.86667,-11.2,0,t,f,9,en-us,f,38b6023f-5716-4572-a3a5-4a84bf40722b,f,f
KEO,OAG,Odienne Airport,9.53889,-7.5625,0,t,f,9,en-us,f,bba406f4-51b7-46e0-aaad-db550fac39fd,t,f
KEP,OAG,Nepalganj Airport,28.10361,81.66694,545,t,t,2,en-us,f,287908f9-c7cf-4d0d-a718-1b72d3029b3f,t,f
KEQ,OAG,Kebar,-0.63333,133.11667,900,t,f,9,en-us,f,29e13c25-bd98-47c9-9937-83a74315cdfa,f,f
KER,OAG,Kerman Airport,30.27444,56.95111,330,t,t,1,en-us,f,d467c4b2-2b21-4d89-8953-6e14777c4d94,t,f
KES,OAG,Kelsey,56.25,-96.96667,-600,t,NULL,3,en-us,f,NULL,f,f
KET,OAG,Kengtung Airport,21.30167,99.63611,630,t,t,2,en-us,f,e56b1121-baa8-4e94-8f76-653191e57ee6,t,f
KEU,OAG,Keekorok Airport,-1.58667,35.25861,300,t,NULL,3,en-us,f,NULL,t,f
KEV,OAG,Halli,61.85639,24.78917,200,t,NULL,3,en-us,f,NULL,f,f
KEW,OAG,Keewaywin Airport,52.99222,-92.83889,-600,t,t,2,en-us,f,0f220bf1-dc95-4ee7-bab9-99d3743557b9,t,f
KEX,OAG,Kanabea,-7.76667,145.9,1000,t,f,9,en-us,f,498e415d-1f55-48c2-80e4-bd0301b82474,f,f
KEY,OAG,Kericho,-0.41667,35.25,300,t,f,9,en-us,f,32360f23-7adf-4968-8328-bae6ef834290,f,f
KEZ,OAG,Colombo Kelani-Peliyagooda SPB,6.96833,79.88111,530,t,NULL,3,en-us,f,NULL,f,t
KFA,OAG,Kiffa,16.58333,-11.4,0,t,f,9,en-us,f,d10960e5-e64a-486b-9664-ffc835734160,f,f
KFE,OAG,Cloudbreak,-22.29111,119.43833,800,t,NULL,3,en-us,f,NULL,f,f
KFF,OAG,Farranfore,52.18083,-9.52472,0,t,NULL,3,en-us,f,NULL,f,f
KFG,OAG,Kalkgurung,-17.43194,130.80806,930,t,NULL,3,en-us,f,NULL,f,f
KFP,OAG,False Pass Airport,54.84806,-163.40639,-900,t,t,2,en-us,f,96075811-0cd3-4da0-a8e9-ae4b9b9c3520,t,f
KFS,OAG,Kastamonu Airport,41.315,33.79611,300,t,f,9,en-us,f,2a62e709-a343-4927-a91d-30169cde534c,t,f
KGA,OAG,Kananga Airport,-5.9,22.46917,200,t,t,2,en-us,f,1e64656d-b9a8-4ffa-89cd-fde30f333901,t,f
KGB,OAG,Konge,-6.13333,147.65,1000,t,f,9,en-us,f,54b45951-80ad-4226-b9f7-31b54d39b0e1,f,f
KGC,OAG,Kingscote Airport,-35.71583,137.52583,930,t,t,2,en-us,f,ba2f405b-eb46-48aa-ad1e-1f7b581e663a,t,f
KGD,OAG,Kaliningrad Airport,54.89,20.5925,200,t,t,2,en-us,f,8be7a792-1965-4749-9de9-d8ba1a1364b0,t,f
KGE,OAG,Kagau Island Airport,-7.32833,157.58333,1100,t,t,2,en-us,f,f4ee9729-ca67-4572-b6df-024fb55a64d4,t,f
KGF,OAG,Karaganda Airport,49.67083,73.33444,600,t,t,1,en-us,f,0e2c28f7-b814-4abe-94ea-832cd4bb4ca7,t,f
KGG,OAG,Kedougou,12.56667,-12.5,0,t,f,9,en-us,f,48fb565f-4668-4370-a9ca-8a22c76c6c31,f,f
KGH,OAG,Yongai,-8.58333,147.5,1000,t,f,9,en-us,f,a52cadcc-033c-4db1-9c12-a50444316f3f,f,f
KGI,OAG,Kalgoorlie-Boulder Airport,-30.79139,121.46361,800,t,t,2,en-us,f,0b4a8cc5-bfa8-4280-b51c-34b8ed8b3d5d,t,f
KGJ,OAG,Karonga,-9.95,33.91667,200,t,f,9,en-us,f,d993bfb4-60da-4938-a98b-c730196a691b,f,f
KGK,OAG,Koliganek Airport,59.72722,-157.26167,-900,t,t,2,en-us,f,411379fa-524a-4e58-87b8-f144aa09757d,t,f
KGL,OAG,Kigali Airport,-1.96861,30.13944,200,t,t,2,en-us,f,d77a99cc-d7e7-4e5f-baca-85672b266a27,t,f
KGM,OAG,Kungim,-5.66667,141.01667,1000,t,NULL,3,en-us,f,NULL,f,f
KGN,OAG,Kasongo Lunda,-6.46667,16.81667,100,t,NULL,3,en-us,f,NULL,f,f
KGO,OAG,Kirovograd,48.55,32.3,200,t,NULL,3,en-us,f,NULL,f,f
KGP,OAG,Kogalym Airport,62.19056,74.53389,500,t,t,2,en-us,f,28f7c6b0-364d-4f2c-8958-ae5dd5c9569f,t,f
KGQ,OAG,Kangersuatsiaq Airport,72.38111,-55.53667,-300,t,NULL,3,en-us,f,NULL,t,f
KGR,OAG,Kulgera,-25.83333,133.5,930,t,NULL,3,en-us,f,NULL,f,f
KGS,OAG,Kos Airport,36.79333,27.09167,200,t,t,2,en-us,f,513684fc-911c-457e-9807-005d2217135c,t,f
KGT,OAG,Kangding Airport,30.14472,101.73778,800,t,f,9,en-us,f,50807292-1d89-4522-bad9-eade4445e1de,t,f
KGU,OAG,Keningau,5.36667,116.16667,800,t,NULL,3,en-us,f,NULL,f,f
KGW,OAG,Kagi,-9.05,146.83333,1000,t,f,9,en-us,f,079a83ae-c554-49bf-bd61-0a7316173b58,f,f
KGX,OAG,Grayling Airport,62.89778,-160.06722,-900,t,t,2,en-us,f,854cbea9-47d0-4bc7-ae68-6087cfcf3a75,t,f
KGY,OAG,Kingaroy,-26.58333,151.85,1000,t,f,9,en-us,f,d8c598ef-4b54-4457-8f50-6a9f9cb5e0d1,f,f
KGZ,OAG,Glacier Creek,61.45,-142.4,-900,t,NULL,3,en-us,f,NULL,f,f
KHA,OAG,Khaneh,36.73333,45.15,330,t,NULL,3,en-us,f,NULL,f,f
KHC,OAG,Kerch,45.36667,36.45,200,t,NULL,3,en-us,f,NULL,f,f
KHD,OAG,Khorramabad Airport,33.43861,48.28083,330,t,t,2,en-us,f,7c1efd74-37ca-45be-b4c5-4c77cb2133a9,t,f
KHE,OAG,Kherson Airport,46.67722,32.50722,200,t,f,9,en-us,f,30f257dd-e4d5-4ec5-a464-c2160ca487dc,t,f
KHG,OAG,Kashi Airport,39.5425,76.02,800,t,t,2,en-us,f,bba8a79b-5a1d-480d-b8e9-8fba405e645f,t,f
KHH,OAG,Kaohsiung Airport,22.57722,120.35,800,t,t,2,en-us,f,81993940-a437-4fb5-a781-172d25bd24e7,t,f
KHI,OAG,Karachi Airport,24.90667,67.16083,500,t,t,2,en-us,f,31e60357-f5ff-492e-aedd-37f4b55c88d9,t,f
KHJ,OAG,Kauhajoki,62.46306,22.39472,200,t,NULL,3,en-us,f,NULL,f,f
KHK,OAG,Khark Island,29.26667,50.31667,330,t,NULL,3,en-us,f,NULL,f,f
KHL,OAG,Khulna,22.8,89.55,600,t,NULL,3,en-us,f,NULL,f,f
KHM,OAG,Khamti Airport,25.98778,95.67417,630,t,f,9,en-us,f,d7edfedf-86a8-4e15-b87a-4d311b3832b4,t,f
KHN,OAG,Nanchang Airport,28.86389,115.90222,800,t,t,2,en-us,f,c063fd46-55e4-477f-b87f-69e2bead7487,t,f
KHO,OAG,Manyeleti,-24.58333,31.41667,200,t,NULL,3,en-us,f,NULL,f,f
KHQ,OAG,Kullorsuaq Airport,74.57944,-57.23556,-300,t,NULL,3,en-us,f,NULL,t,f
KHR,OAG,Kharkhorin,46.78333,102.85,800,t,f,9,en-us,f,872a1cda-dfb6-4347-94e5-1bdcc84bdd74,f,f
KHS,OAG,Khasab Airport,26.17111,56.24056,400,t,t,2,en-us,f,dfdb80d6-fa97-4920-b334-4def24585946,t,f
KHT,OAG,Khost,33.33389,69.95278,430,t,NULL,3,en-us,f,NULL,f,f
KHU,OAG,Kremenchug,49.1,33.45,200,t,NULL,3,en-us,f,NULL,f,f
KHV,OAG,Khabarovsk Airport,48.52806,135.18833,1000,t,t,2,en-us,f,15f894be-094d-4fe4-aee4-79860be93089,t,f
KHW,OAG,Khwai River Lodge,-19.13333,23.83333,200,t,NULL,3,en-us,f,NULL,f,f
KHX,OAG,Kihihi Airport,-0.71944,29.7,300,t,NULL,3,en-us,f,NULL,t,f
KHY,OAG,Khoy Airport,38.42222,44.97667,330,t,t,2,en-us,f,d4acde29-8fbf-4688-b1e0-067b23b4c37d,t,f
KHZ,OAG,Kauehi Airport,-15.78083,-145.12417,-1000,t,t,2,en-us,f,904962be-fe70-498a-8c08-d503c1bcde11,t,f
KIA,OAG,Kaiapit,-6.26667,146.25,1000,t,NULL,3,en-us,f,NULL,f,f
