code,source,name,latitude,longitude,timezone,is_visible,is_major,iata_type,default_language,is_deleted,cities_id,is_active,is_military
HPT,TTX,Amtrak (High Point),35.957508,-80.005836,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HRT,TTX,Amtrak (Harrington),38.924,-75.578,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HSD,OAG,Huangshi Rail Station,30.15639,114.93528,800,t,NULL,NULL,en-us,f,NULL,f,NULL
HSN,TTX,Amtrak (Hot Springs),34.509742,-93.053512,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
HTN,TTX,Amtrak (Hammonton NJ Transit Station),37.133335,-79.933333,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HTR,TTX,Amtrak (Hunter Mountain),42.244983,-74.184082,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HUD,TTX,Amtrak (Hudson),42.253082,-73.798439,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HUN,TTX,Amtrak (Huntington),38.415405,-82.440841,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HUT,TTX,Amtrak (Hutchinson),38.055858,-97.930061,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
HVT,OAG,Helsinki Tikkurila Rail Station,60.29389,25.045,200,t,NULL,NULL,en-us,f,NULL,f,NULL
HWC,TTX,Amtrak (Howard City),43.395729,-85.469924,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HWT,TTX,Amtrak (Hawthorne),29.596595,-82.087081,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HXN,OAG,Xingtai Rail Station,37.07028,114.49222,800,t,NULL,NULL,en-us,f,NULL,f,NULL
HYA,TTX,Amtrak (Hyannis),41.655136,-70.278816,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
HZC,OAG,Huzhou Rail Station,30.86556,120.01778,800,t,NULL,NULL,en-us,f,NULL,f,NULL
IAD,TTX,Amtrak (Chantilly),38.951618,-77.447914,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
IDA,TTX,Amtrak (Idaho Falls),43.496479,-112.047058,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
IDO,TTX,Amtrak (Indio),33.714752,-116.233169,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
IDP,TTX,Amtrak (Independence),39.086975,-94.429298,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
IND,TTX,Amtrak (Indianapolis),39.762153,-86.160308,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
IOB,OAG,"Innsbruck, Innsbruck Rail Station",47.26278,11.40111,100,t,NULL,NULL,en-us,f,NULL,t,NULL
IRV,TTX,Amtrak (Irvine),33.674766,-117.759193,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
ISL,TTX,Amtrak (Islamorada),24.924608,-80.628784,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
ISQ,TTX,Amtrak (Issaquah),47.530395,-122.036285,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
IUO,OAG,Xianning Rail Station,29.89417,114.29417,800,t,NULL,NULL,en-us,f,NULL,f,NULL
JAN,TTX,Amtrak (Jackson),32.300643,-90.190597,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
JAX,TTX,Amtrak (Jacksonville),30.366577,-81.724601,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JEA,OAG,Jaen Rail Station,37.78,-3.79083,100,t,NULL,NULL,en-us,f,NULL,t,NULL
JEF,TTX,Amtrak (Jefferson City),38.579051,-92.170379,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
JFK,TTX,Amtrak (JFK Airport Bus Service),40.643756,-73.784187,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JLL,OAG,Jilin Rail Station,43.85806,126.58833,800,t,NULL,NULL,en-us,f,NULL,f,NULL
JMN,TTX,Amtrak (Jamestown),42.096424,-79.240097,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JNC,TTX,Amtrak (Jacksonville Bus Station),34.754,-77.43,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JOL,TTX,Amtrak (Joliet),41.524875,-88.079139,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
JQF,OAG,Moscow Savelovsky Rail Station,55.79417,37.58806,300,t,NULL,NULL,en-us,f,NULL,f,NULL
JQJ,OAG,Qianjiang Rail Station,29.44333,108.79056,800,t,NULL,NULL,en-us,f,NULL,f,NULL
JSP,TTX,Amtrak (Jesup),31.605909,-81.882202,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JST,TTX,Amtrak (Johnstown),40.330101,-78.922424,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JVI,TTX,Amtrak (Janesville),42.663967,-88.973312,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
JVL,TTX,Amtrak (Janesville Bus Service),42.720355,-88.996925,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
JXN,TTX,Amtrak (Jackson),42.24805,-84.400291,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
JXS,OAG,Jiaxing Rail Station,30.69278,120.79583,800,t,NULL,NULL,en-us,f,NULL,t,NULL
JYQ,OAG,Yingkou Bayuquan Rail Station,40.18778,122.09472,800,t,NULL,NULL,en-us,f,NULL,f,NULL
KAL,TTX,Amtrak (Kalamazoo),42.295452,-85.583587,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KAN,TTX,Amtrak (Kannapolis),35.501266,-80.62181,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KCY,TTX,Amtrak (Kansas City),39.086151,-94.583946,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
KEE,TTX,Amtrak (Kewanee),41.245624,-89.927421,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
KEL,TTX,Amtrak (Kelso-Longview),46.142623,-122.911766,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
KFI,OAG,Hefei Rail Station,31.88694,117.31194,800,t,NULL,NULL,en-us,f,NULL,f,NULL
KFS,TTX,Amtrak (Klamath Falls),42.225879,-121.770919,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
KGC,TTX,Amtrak (King City),36.20351,-121.1287,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
KGG,TTX,Amtrak (Kingman Greyhound Bus),35.189,-114.053,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
KGS,TTX,Amtrak (Kingsley Bus Station),44.585,-85.536,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KGV,OAG,Klagenfurt Rail Station,46.61556,14.31333,100,t,NULL,NULL,en-us,f,NULL,t,NULL
KIL,TTX,Amtrak (Killeen Bus Stop),31.121297,-97.729484,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
KIN,TTX,Amtrak (Kingston),41.48394,-71.562286,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KIS,TTX,Amtrak (Kissimmee),28.29327,-81.404869,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KJR,OAG,Karlsruhe/Baden-Baden Hbf Rail Station,48.99361,8.40222,100,t,NULL,NULL,en-us,f,NULL,t,NULL
KKI,TTX,Amtrak (Kankakee),41.119132,-87.86576,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
KLJ,OAG,Xiangyang Rail Station,32.05917,112.15056,800,t,NULL,NULL,en-us,f,NULL,f,NULL
KLK,TTX,Amtrak (Kalkaska),44.74995,-85.171691,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KLT,OAG,Kaiserslautern Rail Station,49.44778,7.75,100,t,NULL,NULL,en-us,f,NULL,f,NULL
KNC,TTX,Amtrak (Kinston Bus Station),35.263,-77.582,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KNG,TTX,Amtrak (Kingman),35.188358,-114.05207,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
KOT,TTX,Amtrak (Kitchner),43.457019,-80.493423,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KTC,TTX,Amtrak (Kettleman City),35.984176,-119.959487,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
KTR,TTX,Amtrak (Kingstree),33.664379,-79.829063,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KVN,OAG,Kunshan Rail Station,31.355,120.94694,800,t,NULL,NULL,en-us,f,NULL,t,NULL
KWA,TTX,Amtrak (Key West),24.555934,-81.75946,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KWD,TTX,Amtrak (Kirkwood),38.580883,-90.407592,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
KWQ,OAG,Kassel Wilhelmshoehe Rail Station,51.31306,9.44667,100,t,NULL,NULL,en-us,f,NULL,f,NULL
KWS,TTX,Amtrak (Key West - Downtown),24.552179,-81.792137,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
KXN,OAG,Kendal Oxenholme Rail Station,54.30528,-2.72194,0,t,NULL,NULL,en-us,f,NULL,t,NULL
KYL,TTX,Amtrak (Key Largo),25.135585,-80.404235,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LAB,TTX,Amtrak (Latrobe),40.31834,-79.385223,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LAE,TTX,Amtrak (La Grande),45.32592,-118.078018,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LAF,TTX,Amtrak (Lafayette),40.421089,-86.895034,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LAG,TTX,Amtrak (La Grange Road),41.815902,-87.86972,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LAJ,TTX,Amtrak (La Junta),37.988067,-103.542495,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LAK,TTX,Amtrak (Lakeland Departure 92 North Arrival 91 South To/From Points North),28.045654,-81.951614,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LAP,TTX,Amtrak (La Plata),40.031406,-92.485305,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LAR,TTX,Amtrak (Laramie),41.296123,-105.530952,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LAS,TTX,Amtrak (Las Vegas Airport Bus),36.115,-115.173,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LAU,TTX,Amtrak (Laurel),31.69239,-89.127838,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LAX,TTX,Amtrak (Los Angeles Union Station),34.056297,-118.236534,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LBC,TTX,Amtrak (Long Beach),33.774177,-118.18856,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LBQ,TTX,Amtrak (Long Beach - Queen Mary),33.77,-118.194,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LBV,TTX,Amtrak (Lake Buena Vista),28.38327,-81.5065,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LCA,TTX,Amtrak (La Crescenta),34.230686,-118.265327,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LCH,TTX,Amtrak (Lake Charles),30.238084,-93.214996,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LCN,TTX,Amtrak (Lincoln),40.147537,-89.363304,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LCR,TTX,Amtrak (Las Cruces),32.309154,-106.794715,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LCS,TTX,Amtrak (Lancaster),34.69551,-118.136177,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LCV,TTX,Amtrak (Lincolnville),44.281,-69.009,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LCZ,OAG,Lecce Rail Station,40.34556,18.16556,100,t,NULL,NULL,en-us,f,NULL,f,NULL
LDB,TTX,Amtrak (Lordsburg),32.350589,-108.706321,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LDO,TTX,Amtrak (Laredo),27.506174,-99.503906,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LDW,TTX,Amtrak (Lindenwold NJ Transit Station),39.835056,-75.001876,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LEC,TTX,Amtrak (Lake City),30.196611,-82.6511,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LEE,TTX,Amtrak (Lees Summit),38.912944,-94.377647,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LEG,TTX,Amtrak (Leggett),39.850399,-123.711174,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LEV,TTX,Amtrak (Leavenworth),47.5965,-120.660324,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LEW,TTX,Amtrak (Lewistown),40.588584,-77.579216,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LEX,TTX,Amtrak (Lexington Barbecue Festival),35.824,-80.253,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LFT,TTX,Amtrak (Lafayette),30.227344,-92.014595,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LGA,TTX,Amtrak (LaGuardia Airport Bus Service),40.771953,-73.86972,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LGM,TTX,Amtrak (Longmont),40.169349,-105.101463,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LGV,OAG,Logrono Rail Station,42.4575,-2.44222,100,t,NULL,NULL,en-us,f,NULL,t,NULL
LHA,TTX,Amtrak (Lake Havasu City),34.466091,-114.334526,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LHC,OAG,Linhai Rail Station,28.88278,121.24278,800,t,NULL,NULL,en-us,f,NULL,f,NULL
LHV,TTX,Amtrak (Lee Hall),37.192024,-76.571922,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LIB,TTX,Amtrak (Libby),48.395149,-115.548622,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LIV,TTX,Amtrak (Livermore),37.703983,-121.736625,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LJR,OAG,Ljubljana Rail Station,46.05889,14.51306,100,t,NULL,NULL,en-us,f,NULL,f,NULL
LJV,TTX,Amtrak (Louisville/Jeffersonville),38.30117,-85.750785,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LKL,TTX,Amtrak (Lakeland Departure 91 North Arrival 92 South To/From Points South),28.039,-81.95,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LLD,TTX,Amtrak (Loveland),40.407363,-105.060012,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LMC,TTX,Amtrak (Lemoore),36.286655,-119.797546,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LMN,TTX,Amtrak (Lemoore Bus Stop),36.261,-119.892,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LMQ,TTX,Amtrak (La Marque),29.373268,-94.963737,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LMR,TTX,Amtrak (Lamar),38.0895,-102.618293,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LMY,TTX,Amtrak (Lamy),35.477485,-105.884757,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LNC,TTX,Amtrak (Lancaster),40.053806,-76.307586,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LNK,TTX,Amtrak (Lincoln),40.81467,-96.710815,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LNN,TTX,Amtrak (Lincoln),44.038,-71.673,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LNS,TTX,Amtrak (East Lansing),42.719081,-84.493545,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LNV,TTX,Amtrak (Laughlin),35.157066,-114.573852,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LOD,TTX,Amtrak (Lodi),38.134,-121.272,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LOL,TTX,Amtrak (Lovelock),40.184906,-118.47071,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LOM,TTX,Amtrak (Lompoc),34.643878,-120.456832,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LOP,TTX,Amtrak (Lake Of The Pines Jct.),39.020393,-121.057441,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LOR,TTX,Amtrak (Lorton Auto Train only),38.705963,-77.221374,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LOT,TTX,Amtrak (London),42.988311,-81.235572,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LPD,TTX,Amtrak (Lake Placid),44.282169,-73.984542,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LPE,TTX,Amtrak (Lapeer),43.049629,-83.305648,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LPN,TTX,Amtrak (La Pine),43.67464,-121.499145,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LPS,TTX,Amtrak (Lompoc),34.684459,-120.602516,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LQP,OAG,Chenzhou Rail Station,25.80861,113.03389,800,t,NULL,NULL,en-us,f,NULL,f,NULL
LQQ,OAG,Liaoyang Rail Station,41.27944,123.16194,800,t,NULL,NULL,en-us,f,NULL,f,NULL
LQS,OAG,Lingshui Rail Station,18.53806,110.02917,800,t,NULL,NULL,en-us,f,NULL,f,NULL
LRC,TTX,Amtrak (Lawrence),38.972217,-95.231719,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LRK,TTX,Amtrak (Little Rock),34.75035,-92.286376,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LSE,TTX,Amtrak (La Crosse - Empire Builder),43.833618,-91.247596,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LSV,TTX,Amtrak (Las Vegas),35.593299,-105.212142,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LTL,TTX,Amtrak (Littleton),44.306,-71.77,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LTR,TTX,Amtrak (Littlerock),34.521,-117.984,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LTV,TTX,Amtrak (Laytonville),39.685653,-123.479415,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LTZ,OAG,Lamezia Terme Central Rail Station,38.92139,16.25528,100,t,NULL,NULL,en-us,f,NULL,f,NULL
LUN,TTX,Amtrak (Laguna Beach),33.5438,-117.783073,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LUY,OAG,Lugo Rail Station,43.015,-7.55194,100,t,NULL,NULL,en-us,f,NULL,t,NULL
LVL,TTX,Amtrak (Louisville Bus Service),38.252002,-85.763397,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LVS,TTX,Amtrak (Las Vegas Bus Service),36.166812,-115.148605,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
LVW,TTX,Amtrak (Longview),32.495872,-94.725265,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
LWN,TTX,Amtrak (Lewiston),46.431369,-116.983512,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
LXC,OAG,Liverpool Central Rail Station,53.40472,-2.98,0,t,NULL,NULL,en-us,f,NULL,f,NULL
LXL,OAG,Liverpool Lime Street Rail Station,53.40778,-2.9775,0,t,NULL,NULL,en-us,f,NULL,f,NULL
LYH,TTX,Amtrak (Lynchburg),37.407024,-79.157463,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
LZS,OAG,Linz Rail Station,48.29056,14.29111,100,t,NULL,NULL,en-us,f,NULL,t,NULL
LZX,OAG,Lanzhou West Rail Station,36.06722,103.75028,800,t,NULL,NULL,en-us,f,NULL,f,NULL
MAC,TTX,Amtrak (Macomb),40.461132,-90.672279,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MAK,TTX,Amtrak (Mackinaw City),45.781681,-84.72528,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MAL,TTX,Amtrak (Malta),48.359882,-107.872444,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MAR,TTX,Amtrak (Marceline),39.716194,-92.946578,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MAS,TTX,Amtrak (Madras),44.627105,-121.12854,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MAT,TTX,Amtrak (Mattoon),39.482421,-88.375526,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MAY,TTX,Amtrak (Maysville),38.651622,-83.771072,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MBS,TTX,Amtrak (Myrtle Beach),33.681629,-78.922172,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MBY,TTX,Amtrak (Middlebury),44.012985,-73.165695,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MCA,TTX,Amtrak (McCall),44.921661,-116.089538,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MCB,TTX,Amtrak (McComb),31.249292,-90.452941,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MCD,TTX,Amtrak (Merced),37.307041,-120.475891,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MCG,TTX,Amtrak (McGregor),31.437921,-97.401725,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MCI,TTX,Amtrak (Michigan City),41.721359,-86.90522,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MCK,TTX,Amtrak (McCook),40.197563,-100.625343,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MCN,TTX,Amtrak (Macon),32.843528,-83.630096,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MDN,TTX,Amtrak (Meriden),41.538997,-72.801216,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MDO,TTX,Amtrak (Madison),30.45911,-83.413337,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MDP,TTX,Amtrak (Midpines),37.559455,-119.932067,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MDR,TTX,Amtrak (Madera),36.974517,-120.018943,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MDT,TTX,Amtrak (Mendota),41.550041,-89.117286,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MEI,TTX,Amtrak (Meridian),32.363822,-88.696166,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MEM,TTX,Amtrak (Memphis),35.132431,-90.058876,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MEN,TTX,Amtrak (McAllen),26.203092,-98.236412,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MET,TTX,Amtrak (Metropark),40.567752,-74.327857,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MEW,TTX,Amtrak (Monroe),47.859222,-121.968574,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MFD,TTX,Amtrak (Milford),38.394931,-113.009101,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MFG,TTX,Amtrak (Medford Bus Stop),42.326515,-122.875594,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MFR,TTX,Amtrak (Medford),42.328861,-122.871864,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MGM,TTX,Amtrak (Montgomery),32.326507,-86.330398,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MHC,TTX,Amtrak (Morgan Hill),37.126625,-121.645843,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MHJ,OAG,Mannheim Hbf Rail Station,49.47944,8.46917,100,t,NULL,NULL,en-us,f,NULL,t,NULL
MHL,TTX,Amtrak (Marshall),32.551349,-94.366844,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MHT,TTX,Amtrak (Manchester),42.996,-71.455,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MIA,TTX,Amtrak (Miami),25.849847,-80.258071,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MID,TTX,Amtrak (Middletown),40.192947,-76.731613,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MII,TTX,Amtrak (Miami Int'L Airport),25.790039,-80.287521,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MIN,TTX,Amtrak (Mineola),32.66188,-95.490135,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MIO,TTX,Amtrak (Marion),44.682266,-88.888763,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MJY,TTX,Amtrak (Mount Joy),40.108917,-76.502914,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MKA,TTX,Amtrak (Milwaukee Airport),43.039,-87.906,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MKE,TTX,Amtrak (Milwaukee),43.034015,-87.916481,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MKV,TTX,Amtrak (McKinleyville),40.975505,-124.110946,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MLB,TTX,Amtrak (Millbrae),37.599048,-122.385177,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MLI,TTX,Amtrak (Moline),41.454727,-90.505737,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MLK,TTX,Amtrak (Moses Lake),47.101943,-119.245216,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MLN,TTX,Amtrak (Mancelona),44.90483,-85.057327,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MLV,TTX,Amtrak (Malvern),40.035785,-75.515205,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MNG,TTX,Amtrak (Montgomery),38.180702,-81.324073,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MNI,TTX,Amtrak (Manning),45.664,-123.165,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MNT,TTX,Amtrak (Montreal Windsor Station),45.498,-73.569,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MOC,TTX,Amtrak (Moscow),46.730041,-117.001609,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MOD,TTX,Amtrak (Modesto),37.66814,-120.911598,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MOE,TTX,Amtrak (Mobile),30.69045,-88.038101,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MOG,TTX,Amtrak (Mobile Greyhound Bus),20.51667,-99.2633,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MOJ,TTX,Amtrak (Mojave),35.052288,-118.172447,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MON,TTX,Amtrak (Malton),43.707019,-79.629089,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MOT,TTX,Amtrak (Minot),48.235733,-101.297904,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MOV,TTX,Amtrak (Moreno Valley),33.915824,-117.287658,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MPK,TTX,Amtrak (Moorpark),34.285194,-118.876953,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MPR,TTX,Amtrak (Montpelier-Barre),44.257362,-72.60868,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MQN,TTX,Amtrak (Mesquite),36.806,-114.067,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MQT,TTX,Amtrak (Marquette),46.542007,-87.395301,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MRB,TTX,Amtrak (Martinsburg),39.458271,-77.961502,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MRC,TTX,Amtrak (Maricopa),33.058437,-112.047927,-700,t,NULL,NULL,en-us,f,NULL,t,NULL
MRD,TTX,Amtrak (Meredith),43.658,-71.5,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
MRP,TTX,Amtrak (Mariposa),37.489658,-119.969543,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MRV,TTX,Amtrak (Marysville),39.142028,-121.583427,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MRX,TTX,Amtrak (Marks),34.254287,-90.272865,-600,t,NULL,NULL,en-us,f,NULL,t,NULL
MRY,TTX,Amtrak (Monterey Downtown Transit Center),36.598011,-121.892562,-800,t,NULL,NULL,en-us,f,NULL,t,NULL
MSK,TTX,Amtrak (Mesick),44.403823,-85.699165,-500,t,NULL,NULL,en-us,f,NULL,t,NULL
